path,text
wavs/voice-0154.wav,"Ngoài việc chống chỉ định ở bệnh nhân quá mẫn, Cyclosporine còn bị chống chỉ định tuyệt đối ở những bệnh nhân mắc bệnh vảy nến có kèm theo biến chứng gì?"
wavs/voice-0155.wav,"Nếu một bệnh nhân lỡ bỏ qua một liều tobramycin và thời điểm nhớ ra đã gần kề với liều kế tiếp theo quy trình điều trị, bệnh nhân nên tuân theo hướng dẫn xử trí nào?"
wavs/voice-0156.wav,"Quá trình chuyển hóa N-demethyl hóa của cyclobenzaprine phụ thuộc chủ yếu vào nhóm enzym CYP nào, và điều này có ý nghĩa gì đối với khả năng gây tương tác thuốc?"
wavs/voice-0157.wav,Loại thuốc gắn acid mật nào khi dùng đồng thời với niacin liều lượng bao nhiêu thì cần phải cách nhau ít nhất 4 giờ?
wavs/voice-0158.wav,Cơ chế sinh độc tính gan của Paracetamol được kích hoạt như thế nào khi liều dùng vượt quá khả năng bão hòa của các con đường chuyển hóa chính?
wavs/voice-0159.wav,"Phản ứng dị ứng nghiêm trọng như sốc phản vệ (ngất, hạ huyết áp) và phù mạch là các tác dụng phụ không xác định tần suất của Clotrimazole; cơ chế nào có thể giải thích sự xuất hiện của các phản ứng này?"
wavs/voice-0160.wav,"Liều duy trì tối đa của Salmeterol được khuyến cáo trong điều trị COPD là bao nhiêu, và việc vượt quá liều này có liên quan đến nguy cơ lâm sàng cụ thể nào về khoảng QT?"
wavs/voice-0161.wav,"Mặc dù Miglitol được phân phối vào sữa mẹ, cơ sở nào để các hướng dẫn lâm sàng kết luận rằng nó không nên được sử dụng cho phụ nữ đang cho con bú?"
wavs/voice-0162.wav,"Vì sao Nicardipine được khuyến cáo không nên dùng cho phụ nữ đang cho con bú, dựa trên dữ liệu phân bố thuốc vào sữa mẹ?"
wavs/voice-0163.wav,"Đối với bệnh nhân suy tim mãn tính, tại sao cần phải kiểm tra nhịp tim nghỉ ngơi trước khi quyết định điều chỉnh liều Ivabradine (tăng lên 7,5 mg hay giảm xuống 2,5 mg), và giá trị nhịp tim cụ thể nào được dùng làm ngưỡng?"
wavs/voice-0164.wav,Triệu chứng quá liều Oxytetracycline?
wavs/voice-0165.wav,"Cơ chế sinh bệnh học nào của Sodium iodide gây ra tình trạng phù mạch, xuất huyết da niêm mạc và sốc phản vệ tử vong ở những bệnh nhân có cơ địa nhạy cảm?"
wavs/voice-0166.wav,"Dựa trên đặc điểm lâm sàng về dược động học của Nefazodone ở bệnh nhân cao tuổi so với người lớn trẻ tuổi, cơ sở khoa học nào biện minh cho chiến lược liều lượng 'khởi điểm thấp và tăng chậm'? Yếu tố nào trong quá trình chuyển hóa thuốc ở đối tượng này là then chốt?"
wavs/voice-0167.wav,"Ngoài các phản ứng phụ thường gặp trên da như phát ban mụn mủ, Gefitinib có thể gây ra những biến chứng nghiêm trọng nào về mắt và cần phẫu thuật can thiệp?"
wavs/voice-0168.wav,Tại sao việc sử dụng Dextran 1 trước khi truyền Dextran 40 hoặc 70 lại là bắt buộc đối với phụ nữ mang thai để phòng ngừa phản ứng phản vệ?
wavs/voice-0169.wav,"Trong tình huống quá liều Liothyronine cấp tính gây loạn nhịp tim và nhịp nhanh, thuốc kháng adrenergic nào được đề cập là có thể sử dụng để điều trị tăng hoạt tính thần kinh giao cảm?"
wavs/voice-0170.wav,"Ngoài ung thư buồng trứng, Carboplatin có chỉ định điều trị cho những loại ung thư nào khác liên quan đến cơ chế sinh học đặc hiệu?"
wavs/voice-0171.wav,"So với hình thức tiêm truyền tĩnh mạch, hình thức tiêm dưới da của Natalizumab có sinh khả dụng bao nhiêu phần trăm, và cơ chế nào giải thích cho sự chênh lệch giữa nồng độ đỉnh (Cmax) giữa hai đường dùng này?"
wavs/voice-0172.wav,"Vì sao chỉ định điều trị cho bệnh nhân dưới 18 tuổi bị loại trừ, và dữ liệu dược động học nào (liên quan đến sinh khả dụng tuyệt đối) cho thấy sự cần thiết của việc điều chỉnh liều cụ thể cho bệnh nhân lão khoa?"
wavs/voice-0173.wav,Thức ăn ảnh hưởng như thế nào đến sinh khả dụng hấp thu của Hydrochlorothiazide?
wavs/voice-0174.wav,"Trong điều trị bệnh nhân xơ nang tuyến tụy, việc chỉ định dl-alpha tocopheryl acetat với liều lượng 100-200 mg/ngày đòi hỏi phải theo dõi những chỉ số sinh hóa nào để đảm bảo hiệu quả dug và phòng ngừa độc tính?"
wavs/voice-0175.wav,"Ngoài các tác dụng phụ thường gặp như nóng bừng và giảm thị lực ban đêm, Nilutamide còn có thể gây ra những bất thường gì ở hệ thống miễn dịch và thành phần máu?"
wavs/voice-0176.wav,Pemetrexed formasolate là thuốc kháng folate đa enzym. Hãy chỉ ra ba enzym mục tiêu cụ thể mà hoạt chất này ức chế để ngăn chặn quá trình sinh tổng hợp nucleotide.
wavs/voice-0177.wav,"Liều Ticarcillin base (tính theo gram) quy đổi từ các dạng thuốc tiêm có hàm lượng Ticarcillin natri khác nhau (1,1 g Ticarcillin natri tương ứng với 1 g Ticarcillin base) có ý nghĩa gì trong việc đánh giá chính xác nồng độ hoạt chất trong điều trị?"
wavs/voice-0178.wav,"Đối với bệnh nhân suy thận có độ thanh thải creatinine (ClCr) nhỏ hơn hoặc bằng 30 ml/phút, cần điều chỉnh liều Ertapenem như thế nào so với liều thông thường?"
wavs/voice-0179.wav,"Đối với bệnh nhân suy gan nặng do xơ gan (Child-Pugh B hoặc C), nồng độ Gefitinib thay đổi như thế nào so với bệnh nhân suy gan do di căn?"
wavs/voice-0180.wav,"Mechanism of action của Oxcarbazepine liên quan đến việc điều biến các kênh calci điện thế cao (HVA-calcium channel) đóng vai trò gì trong việc ổn định màng tế bào thần kinh đang bị kích thích, và làm thế nào sự kích hoạt kênh kali bổ sung có thể tương tác với quá trình ức chế phóng điện lặp lại để ngăn chặn sự lan truyền cơn động kinh?"
wavs/voice-0181.wav,"Dựa trên cơ chế dược lý học, niacin có khả năng tác động thế nào đến chỉ số Apolipoprotein B (apo B) và Lipoprotein (a) ở bệnh nhân tăng lipid máu nguyên phát?"
wavs/voice-0182.wav,N-acetylcystein được coi là liệu pháp giải độc ưu tiên trong điều trị quá liều Paracetamol. Cơ chế nào quyết định hiệu quả cao nhất của thuốc này?
wavs/voice-0183.wav,"Trong tình huống quá liều Ciclesonide, tài liệu hướng dẫn hành động cụ thể nào nếu bệnh nhân tự nghi ngờ?"
wavs/voice-0184.wav,So sánh hiệu lực chống viêm giữa Prednisone và Methylprednisolone dựa trên thông tin dược lực học?
wavs/voice-0185.wav,Tại sao Fluocinonide có thể gây ra các tác dụng toàn thân nghiêm trọng như ức chế trục HPA hoặc hội chứng Cushing?
wavs/voice-0186.wav,"Trong bối cảnh lâm sàng của quá liều terbinafine, liều lượng cụ thể nào trên 5 gam đã được ghi nhận là gây ra các tác dụng có hại như buồn nôn, nôn và đau bụng?"
wavs/voice-0187.wav,"Nếu một bệnh nhân báo cáo tình trạng vôi hóa giác mạc sau khi sử dụng thuốc nhỏ mắt Epinastine, thành phần tá dược nào trong công thức là nguyên nhân tiềm ẩn?"
wavs/voice-0188.wav,Pralidoxime chỉ được chỉ định cho phụ nữ mang thai khi nào?
wavs/voice-0189.wav,"Nếu liều Cefmetazole bị bỏ lỡ và bệnh nhân chỉ phát hiện ra khi thời gian trôi đi bằng một nửa khoảng cách liều (ví dụ: sau 6 giờ với liều 12 giờ), phân tích dược động học nào ủng hộ việc bỏ qua liều đã quên và tiếp tục liều tiếp theo theo lịch trình?"
wavs/voice-0190.wav,Cơ chế tác dụng của phenylephrine trên thụ thể α1-adrenergic liên quan như thế nào đến quá trình ức chế enzym adenyl cyclase và nồng độ AMP vòng (cAMP)?
wavs/voice-0191.wav,Các dữ liệu nghiên cứu được trích dẫn trong văn bản suger ý gì về nguy cơ sảy thai và thai dị dạng khi sử dụng venlafaxine trong ba tháng đầu thai kỳ?
wavs/voice-0192.wav,"Để đảm bảo an toàn cho trẻ sơ sinh sinh ra từ mẹ nhiễm HIV dương tính, cần tuân thủ biện pháp kiểm soát nào trước khi tiêm vắc xin BCG?"
wavs/voice-0193.wav,Cơ chế hoạt động của Dapoxetine trong việc điều trị xuất tinh sớm liên quan đến quá trình nào sau đây tại các nút thần kinh?
wavs/voice-0194.wav,"Ngoài việc ức chế enzym ACE để giảm angiotensin II, perindopril còn ảnh hưởng đến hệ nào để gây giãn mạch, và cơ chế này có liên quan thế nào đến tác dụng phụ thường gặp là ho khan?"
wavs/voice-0195.wav,"Tại sao Natalizumab lại mang tính chất chống chỉ định tuyệt đối đối với những bệnh nhân đang mang thai ở ba tháng cuối thai kỳ, và cơ chế sinh bệnh học nào của thuốc gây ra tình trạng giảm tiểu cầu và thiếu máu thoáng qua ở trẻ sơ sinh?"
wavs/voice-0196.wav,Corticotropin có được chỉ định tiêm tĩnh mạch không?
wavs/voice-0197.wav,"Khi cần thiết phải chỉ định azithromycin đường uống cho bệnh nhân có tốc độ lọc cầu thận dưới 10 ml/phút, bác sĩ cần cân nhắc những rủi ro nào liên quan đến cơ chế thải trừ của thuốc?"
wavs/voice-0198.wav,"So với các hợp chất phenolic hay axit béo, vì sao saponin triterpene (như Ginsenosides) lại được coi là những thành phần hoạt dược mạnh nhất trong Nhân Sâm?"
wavs/voice-0199.wav,"Dapoxetine là chất ức chế tái hấp thu chọn lọc serotonin (SSRI), vậy nó ảnh hưởng trực tiếp đến hoạt động của chất dẫn truyền thần kinh nào tại synap?"
wavs/voice-0200.wav,"So với các thuốc nhuận tràng, Activated charcoal mang lại lợi ích đặc biệt nào trong quản lý ngộ độc cấp tính?"
wavs/voice-0201.wav,"Tại sao Natalizumab lại có nguy cơ cao gây ra bệnh não chất trắng đa ổ tiến triển (PML) ở những bệnh nhân có kháng thể kháng virus JC dương tính, và tại sao điều này lại khác biệt so với cơ chế gây suy giảm miễn dịch toàn thân?"
wavs/voice-0202.wav,"Nếu một bệnh nhân đang dùng Ertapenem không thể đến cơ sở y tế để truyền thuốc đúng giờ do sự cố giao thông, việc Citomegamirus có trong bài viết đề cập đến 'Quên liều và xử trí' như thế nào?"
wavs/voice-0203.wav,"Điều gì quyết định sự lựa chọn nồng độ 0,05% thay vì 0,1% khi chỉ định Fluocinonide cho trẻ em dưới 12 tuổi?"
wavs/voice-0204.wav,Thành phần saponin trong Ginseng có đặc tính dược lý học nào liên quan đến canxi?
wavs/voice-0205.wav,"Ngoài chỉ định suy tim mãn tính, Ivabradine được chỉ định điều trị triệu chứng cơn đau thắt ngực ổn định mãn tính ở người lớn trong những trường hợp nào?"
wavs/voice-0206.wav,"Đối với bệnh nhân suy tim sung huyết nặng (độ IV) hoặc có nguy cơ cao, tại sao cần phải bắt đầu điều trị với liều perindopril erbumin rất thấp là 1 mg, và cần lưu ý đặc biệt nào về huyết áp áp của bệnh nhân trong giai đoạn này?"
wavs/voice-0207.wav,"Tại sao Doxazosin có thể gây ra biến chứng 'Hội chứng mống mắt nhẽo' (Intraoperative Floppy Iris Syndrome) trong phẫu thuật đục thủy tinh thể, và thuốc nào có cơ chế tương tự?"
wavs/voice-0208.wav,Cơ chế sinh bệnh học nào biện minh cho việc Benzatropine có hiệu quả lâm sàng trong điều trị loạn trương lực cơ?
wavs/voice-0209.wav,"Do interferon alfa thường có tính chất đặc hiệu đối với loài, các nghiên cứu trên động vật không thể dự đoán được đáp ứng quá liều ở người. Vậy nguyên tắc điều trị cụ thể nào được khuyến cáo khi quản lý một ca quá liều cấp tính?"
wavs/voice-0210.wav,Biểu hiện lâm sàng điển hình của tình trạng quá tải tuần hoàn do quá liều Dextran 40 là gì?
wavs/voice-0211.wav,"Dựa trên đặc điểm dược động học, tại sao Glyceryl trinitrate lại ít có hiệu quả khi dùng theo đường uống so với đường ngậm dưới lưỡi?"
wavs/voice-0212.wav,Tại sao Paracetamol được chỉ định thận trọng cho bệnh nhân bị phenylceton niệu?
wavs/voice-0213.wav,"Vì sao Natalizumab được chỉ định tiêm truyền tĩnh mạch với liều 300 mg mỗi 4 tuần cho bệnh đa xơ cứng, trong khi chỉ định liều dưới da cũng là 300 mg mỗi 4 tuần, bất chấp việc sinh khả dụng dưới da chỉ đạt 82%?"
wavs/voice-0214.wav,"Một bệnh nhân đang trong giai đoạn tối cấp của bệnh Crohn, không đáp ứng với liệu pháp uống, có thể được chỉ định corticotropin không?"
wavs/voice-0215.wav,Hậu quả sinh lý bệnh học nào có thể xảy ra khi Fluocinonide được băng kín vùng da đã bôi và tại sao?
wavs/voice-0216.wav,Nồng độ đỉnh moclobemide trong huyết tương thường đạt được sau khoảng thời gian bao lâu sau khi dùng thuốc?
wavs/voice-0217.wav,"Nếu bệnh nhân quên một liều corticotropin do điều trị tại nhà, cơ quan nào cần được thông báo?"
wavs/voice-0218.wav,Thời gian bán hủy cuối cùng của Dapoxetine xấp xỉ bao nhiêu giờ sau khi uống?
wavs/voice-0219.wav,Tác dụng không mong muốn nào của Oxytetracycline trên hệ tiêu hóa?
wavs/voice-0220.wav,"Một bệnh nhân sau khi dùng Sodium iodide liều cao xuất hiện triệu chứng phù phổi và đau tuyến nước bọt. Dựa trên cơ chế thải trừ iodide chính qua thận, biện pháp xử trí tối ưu nào được chỉ định để tăng tốc độ đào thải?"
wavs/voice-0221.wav,"Nếu bệnh nhân quên một liều magnesium oxide và chỉ nhớ ra khi đã gần đến giờ liều tiếp theo, tại sao lại chống chỉ định tuyệt đối việc dùng liều gấp đôi để bù?"
wavs/voice-0222.wav,"Trong nhóm các phản ứng phụ rất hiếm gặp khi dùng BCG nhỏ giọt vào bàng quang, những tổn thương nào có thể xảy ra ở cơ quan thị giác?"
wavs/voice-0223.wav,Nồng độ đỉnh của Nefopam trong huyết tương sau khi uống liều đơn được ghi nhận trong khoảng thời gian nào?
wavs/voice-0224.wav,Quá trình chuyển hóa của Liothyronine tại gan bao gồm những bước chính nào?
wavs/voice-0225.wav,"Nếu bệnh nhân ngộ độc phosphat hữu cơ có biểu hiện quá liều Pralidoxime (giảm thị lực, tăng huyết áp), và cần phải dùng thuốc đối kháng để kiểm soát huyết áp, cơ chế tác dụng của Phentolamin được đề cập sẽ là gì?"
wavs/voice-0226.wav,Tại sao WHO khuyến cáo sử dụng Amodiaquine kết hợp với Artesunate thay vì đơn độc để điều trị sốt rét do Plasmodium falciparum?
wavs/voice-0227.wav,"Đối với chế phẩm azithromycin uống giải phóng kéo dài chứa 2 g hoạt chất, quy định về thời điểm uống thuốc liên quan đến bữa ăn là gì?"
wavs/voice-0228.wav,"Khi bệnh nhân lỡ liều Risperidone, cần tuân thủ nguyên tắc nào về thời gian bù liều?"
wavs/voice-0229.wav,"Nếu một liều olsalazine bị quên dùng và bệnh nhân không nhớ lại cho đến gần giờ của liều tiếp theo, cơ chế dược lý nào biện minh cho việc bỏ qua liều đã quên thay vì dùng liều bù?"
wavs/voice-0230.wav,"Tại sao Liothyronine được ưa chuộng hơn Levothyroxine trong các tình huống cấp cứu như hôn mê do thiểu năng giáp, và tại sao nó lại ít được dùng cho liệu pháp duy trì lâu dài?"
wavs/voice-0231.wav,"Trong bối cảnh thiếu vắng thuốc giải độc đặc hiệu tại hiện trường (bên ngoài bệnh viện), Pralidoxime Clorid được chỉ định tiêm bắp cho trẻ em với liều lượng bao nhiêu là tối ưu cho thể trọng bệnh nhi?"
wavs/voice-0232.wav,"Trong trường hợp trẻ em từ 2 – 14 tuổi, tại sao cần phải điều chỉnh liều lượng probenecid dựa trên cân nặng (mg/kg/ngày) thay vì sử dụng liều cố định như người lớn?"
wavs/voice-0233.wav,"Ngoài các cơ chế gây ức chế tủy xương trực tiếp, cobalamin và folate đóng vai trò gì trong sự hình thành các tế bào máu, và tại sao suy tủy (thiếu máu bất sản) lại được phân loại là phản ứng ít gặp nhưng đe dọa tính mạng?"
wavs/voice-0234.wav,"Trong bối cảnh estrogen làm tăng đông máu và tăng nguy cơ huyết khối, tại sao bác sĩ vẫn có thể chỉ định thuốc này cho bệnh nhân ung thư tuyến tiền liệt, và cần theo dõi yếu tố lâm sàng nào đặc biệt ở nhóm bệnh nhân có tiền sử nhồi máu cơ tim?"
wavs/voice-0235.wav,Sự khác biệt về cơ chế dược lý học và nguy cơ gây hại trên gan giữa hai dạng bào chế 'viên nén phóng thích tức thì' và 'viên nén phóng thích kéo dài' của niacin là gì?
wavs/voice-0236.wav,"Pralidoxime có phổ biến gây ra tổn thương gan (tăng men gan AST/ALT) hay không, và nếu có thì tần suất xuất hiện của tác dụng phụ này được xếp vào nhóm nào?"
wavs/voice-0237.wav,"So với liều indinavir đơn thuần là 800 mg mỗi 8 giờ, việc phối hợp indinavir với ritonavir có sự điều chỉnh nào về tần suất liều dùng và tổng liều lượng hàng ngày dựa trên cơ chế inhibitory saturation?"
wavs/voice-0238.wav,Allopurinol được chuyển hóa chủ yếu ở gan thành chất chuyển hóa có hoạt tính gì?
wavs/voice-0239.wav,"Hãy phân tích cơ chế hóa học và lý sinh của việc magnesium oxide hấp phụ các thuốc khác (như tetracyclin, digoxin) trong ống tiêu hóa, dẫn đến hình thành phức hợp không hòa tan và làm giảm sinh khả dụng của chúng."
wavs/voice-0240.wav,"Khi chuyển bệnh nhân từ đường uống sang đường tiêm bắp Risperidone sau hơn 2 tuần, cần điều chỉnh liều dựa trên ngưỡng liều uống nào?"
wavs/voice-0241.wav,"Nếu enoxacin bị quá liều dẫn đến co giật (một triệu chứng thần kinh trung ương), thì các thuốc ức chế beta-adrenergic có chống chỉ định sử dụng trong phác đồ giải độc ban đầu hay không?"
wavs/voice-0242.wav,"Mô tả chi tiết quá trình sinh chuyển hóa (biotransformation) hai bước của Clopidogrel: Bước đầu tiên ở gan tạo ra intermediates không hoạt tính qua các isoenzyme CYP nào, và bước thứ hai tạo ra chất chuyển hóa có hoạt tính gắn kết với thụ thể nào?"
wavs/voice-0243.wav,"Nếu một bệnh nhân lỡ uống quá liều probenecid và xuất hiện triệu chứng kích thích thần kinh (run, động kinh cơn lớn), cơ chế điều trị viên pháp nào được đề xuất sử dụng?"
wavs/voice-0244.wav,"Nếu một công thức mỹ phẩm chứa Ammonium Polyacryloyldimethyl Taurate không đạt được độ ổn định lý tưởng, thành phần nào khác trong hệ thống nhũ tương (theo cơ chế hoạt động) có thể được xem xét để tối ưu hóa tương thích?"
wavs/voice-0245.wav,"Tỷ lệ sinh khả dụng tuyệt đối của azithromycin khi uống liều đơn từ 500 mg đến 1,2 g dao động trong phạm vi bao nhiêu phần trăm?"
wavs/voice-0246.wav,Dạng thuốc moclobemide được sản xuất dưới những hàm lượng nào?
wavs/voice-0247.wav,Enoxacin ngăn chặn sự sao chép DNA của vi khuẩn bằng cách ức chế enzyme DNA gyrase. Enzyme này có tên khoa học đầy đủ là gì?
wavs/voice-0248.wav,Tại sao đối tượng trẻ sơ sinh từ 28 - 32 tuần tuổi phải sử dụng liều Paracetamol thấp hơn đáng kể (chỉ 10 - 15 mg/kg/lần) so với người lớn nếu cần liều lặp lại?
wavs/voice-0249.wav,"Cơ chế nào gây ra phản ứng giống_disulfiram khi sử dụng Cefmetazole đồng thời với rượu, và vì sao điều này đặc biệt nguy hiểm ở bệnh nhân có tiền sử rối loạn chuyển hóa porphyrin?"
wavs/voice-0250.wav,"Theo quy trình xử trí khi quá liều Cyclosporine, tại sao phương pháp thẩm phân máu lại không được áp dụng để tăng cường thải trừ thuốc?"
wavs/voice-0251.wav,"Tại sao các nhà nghiên cứu lại khó khăn trong việc thiết lập một liều ngộ độc cấp tính cụ thể (LD50) cho Interferon alfa-n1, và nếu xảy ra quá liều, các can thiệp điều trị cụ thể nào là cần thiết?"
wavs/voice-0252.wav,Tại sao việc sử dụng đồng thời theophylline với vắc xin BCG lại làm tăng nguy cơ nhiễm độc?
wavs/voice-0253.wav,Quá trình xuất tinh ở người chủ yếu qua trung gian của hệ thần kinh nào?
wavs/voice-0254.wav,Quá trình chuyển hóa sinh học của triclabendazole tạo ra các chất chuyển hóa sulfoxide và sulfone; cơ chế chuyển hóa chính nào của enzyme cytochrome P450 tham gia vào bước chuyển hóa triclabendazole sơ cấp và chất chuyển hóa sulfoxide?
wavs/voice-0255.wav,Tại sao Rasburicase không được khuyến cáo sử dụng ở phụ nữ mang thai nếu không thực sự cần thiết?
wavs/voice-0256.wav,Tại sao natri olsalazine lại được đánh giá là tương đối trơ trong các thử nghiệm in vitro nhưng lại có hiệu quả lâm sàng cao trong điều trị viêm loét đại tràng?
wavs/voice-0257.wav,"Biểu hiện lâm sàng nào của quá liều venlafaxine cho thấy sự ảnh hưởng đến hệ thần kinh trung ương, và cơ chế nào có thể giải thích cho các triệu chứng này?"
wavs/voice-0258.wav,"Vigabatrin là một chất ức chế không thể đảo ngược của enzym GABA-transaminase, vậy cơ chế ức chế này ảnh hưởng như thế nào đến nồng độ chất dẫn truyền thần kinh ức chế GABA trong não?"
wavs/voice-0259.wav,Nilutamide thuộc nhóm thuốc đối kháng androgen. Cấu trúc phân tử thuốc này can thiệp vào cascade tín hiệu androgen tại tế bào đích bằng cơ chế nào?
